senfi_number,shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
,25,http://emalls.ir//files/shoplogo/yw6ddknnwxgtgoqfmp468gqy1rg3xqz5lrgposcnbuxzt1rwhn[medium].jpg,مک مت,https://emalls.ir//Shop/39410/,39410,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~39410,در حال همکاری با ایمالز,ساجده عابدی خالدی,۰۲۱۴۴۷۰۰۱۰۳,محله: گلستان، بلوار 35 متری گلها، بلوار امیرکبیر، پلاک: 146.0، طبقه: همکف,pourya_m10 [at] yahoo [dot] com,۵,https://instagram.com/Kalaye_khab_makmatt,سه شنبه ۲ بهمن,2025-01-21 16:02:23.398535+00:00,تهران - تهران,1 سال و 1 ماه و 14 روز,https://makmatt.com/,دارد (یک ستاره) معتبر تا 7 ماه و 19 روز,
,20,http://emalls.ir//files/shoplogo/kq0dx8x4vk8jmbhlbya2rftq8btcxkbkmsgte30n30sf7p8a6c[medium].jpg,پرسه بازار,https://emalls.ir//Shop/2663/,2663,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2663,در حال همکاری با ایمالز,معصومه عماری اله یاری,۰۲۱۲۲۸۷۹۷۵۵,"تهران تهران بخش مرکزی ، شهر تهران، سیدخندان ، خیابان دکترعلی شریعتی ، خیابان شهید مجید طلوع تهرانی ، پلاک 8 ، طبقه اول ، واحد 1 - سایت معرفی و عرضه لوازم خانگی،دکوراسیون و صنایع دستی
",IBGCO [dot] SALES [at] GMAIL [dot] COM,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:23.894231+00:00,تهران - تهران,5 سال و 5 ماه و 17 روز,https://www.parsebazar.com/,دارد (یک ستاره),
,21,http://emalls.ir//files/shoplogo/dzmk1zaqo24mnvmic66hm5v37f65m3if4dkcp50064uxvp5t2b[medium].png,دیجی کاج,https://emalls.ir//Shop/30575/,30575,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30575,در حال همکاری با ایمالز,حسین کاردان,۰۱۳۳۲۵۱۸۲۳۰,قاسمیه، کوچه چوگان، کوچه (سعیدی )، پلاک: -11.0، مهر، طبقه: 2، واحد: 2,h [dot] kardan [at] mail [dot] ir,۵,https://web.whatsapp.com/send?phone=989112406515,سه شنبه ۲ بهمن,2025-01-21 16:02:24.338473+00:00,گیلان - رشت,2 سال و 1 ماه و 7 روز,https://shop.dgkaj.com/,دارد (یک ستاره),
,22,http://emalls.ir//files/shoplogo/ha22177s7ecl3mtw42c0m0a44ox28df60rvpurkznme5clf4ih[medium].png,داماس زیمنس ,https://emalls.ir//Shop/37667/,37667,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~37667,در حال همکاری با ایمالز, حميدرضا اميرلو,۰۲۱۳۳۵۳۲۳۱۵,محله: خیابان سعدی جنوبی، کوچه بوشهری، خیابان لاله زار، پلاک: 143.0، بوشهری ، طبقه: 1، واحد: 12,info [at] damassiemens [dot] ir,۵,https://web.whatsapp.com/send?phone=989128189887,سه شنبه ۲ بهمن,2025-01-21 16:02:24.843945+00:00,تهران - تهران,1 سال و 3 ماه و 11 روز,https://damassiemens.ir/,دارد (یک ستاره),
,23,http://emalls.ir//files/shoplogo/ij7b4tpakbp84f7cmbxhjirk0u5tnsvtbhfnfq63wou70dmbxu[medium].jpg,پاک آب,https://emalls.ir//Shop/18046/,18046,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18046,در حال همکاری با ایمالز,رضا گلساز اهوازی,۰۲۱۷۲۱۷۹,محله: تهرانپارس، بزرگراه شهید سپهبد حاج قاسم سلیمانی، خیابان 115 رشید، پلاک: 164.0، ساختمان عماد، طبقه: چهارم، واحد: جنوبی,info [at] pak-ab [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:25.071998+00:00,تهران - تهران,3 سال و 9 ماه و 24 روز,http://pak-ab.com/,دارد (یک ستاره) معتبر تا 1 سال و 27 روز,
,24,http://emalls.ir//files/shoplogo/vjc4oip5wvjnwro1kpkdhv0h8t8zkx8btwbbbql2nxnu6nromi[medium].png,مکسر,https://emalls.ir//Shop/28104/,28104,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28104,در حال همکاری با ایمالز,سید امیر حسین سوادی,۰۲۱۸۸۲۱۱۲۰۵,محله: ونک، خیابان اوستا، خیابان شیخ بهائی شمالی، پلاک: 57.0،  طبقه: 4,info [at] maxxerr [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:25.332500+00:00,تهران - تهران,2 سال و 5 ماه و 6 روز,https://maxxerr.com/,دارد (یک ستاره),
,25,http://emalls.ir//files/shoplogo/bjxu4bub5qnmr3cpdlgkex53ebdw718ea78nvez5ecokbapeo0[medium].jpg,آرتا صنعت,https://emalls.ir//Shop/50103/,50103,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~50103,در حال همکاری با ایمالز,محمدجواد آقانصيري,۰۲۱۳۶۹۱۶۵۲۰,خیابان سعدی جنوبی، کوچه بوشهری، خیابان لاله زار، پلاک: 143.0، بوشهری ، طبقه: همکف، واحد: 29,info [at] artaasanat [dot] ir,۵,https://web.whatsapp.com/send?phone=989126975490,سه شنبه ۲ بهمن,2025-01-21 16:02:25.638172+00:00,تهران - تهران,4 ماه و 4 روز,https://artaasanat.ir/,دارد (یک ستاره) معتبر تا 3 ماه و 3 روز,
,20,http://emalls.ir//files/shoplogo/fxa8hb5u4fw3zs2bn3luc17qrrtp3x6oigqviao4yxzt5hcysh[medium].png,خوی شاپ,https://emalls.ir//Shop/38143/,38143,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~38143,در حال همکاری با ایمالز,صمد پدرام فر,۰۴۴۳۶۲۳۹۷۹۱,میثم عبا، کوچه میثم 1، بلوار سیستانی زاده، پلاک: 0.0، طبقه: -1,samadi9222 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989991499240,https://t.me/khoyshop11,https://instagram.com/khoy_shop,https://rubika.ir/khoyshop11",سه شنبه ۲ بهمن,2025-01-21 16:02:26.157367+00:00,آذربایجان غربی - خوی,1 سال و 2 ماه و 24 روز,https://khoyshop.com/,دارد (یک ستاره) معتبر تا 7 ماه و 3 روز,
,21,http://emalls.ir//files/shoplogo/wwfietr5sotnc6hdzygutff206f7wejnh2ehu6nxxv8d4zabjy[medium].png,کالا 118,https://emalls.ir//Shop/1933/,1933,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1933,در حال همکاری با ایمالز,hassan moharrami,۰۲۱۹۱۰۱۲۰۹۴,"بزرگراه رسالت خیابان بنب هاشم انتهای خیابان رسول رحیمی پلاک 108
",buloot_gunaz [at] yahoo [dot] com	,۵,"https://web.whatsapp.com/send?phone=989194109168,https://t.me/kala118shopping,https://instagram.com/kala118__com",سه شنبه ۲ بهمن,2025-01-21 16:02:26.377107+00:00,تهران - تهران,6 سال و 29 روز,https://www.kala118.com/,دارد (یک ستاره) معتبر تا 10 ماه و 18 روز,
,22,http://emalls.ir//files/shoplogo/d8uq8ebrrqwxa8zel3rmmx2aqhwp36dk1x1qape78ksi4l2vqc[medium].png,لپتاپینو,https://emalls.ir//Shop/43904/,43904,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~43904,در حال همکاری با ایمالز,رضا اصفهانی,۰۲۱۹۱۰۱۵۱۹۰,دانشگاه تهران - میدان فلسطین - خیابان آیت الله طالقانی - خوارزمی - پلاک : 504.0 - طبقه : -1 - واحد : 29,mcreza1994 [at] gmail [dot] com,۵,"https://t.me/laptopino24,https://instagram.com/laptopino24",سه شنبه ۲ بهمن,2025-01-21 16:02:26.928383+00:00,تهران - تهران,8 ماه و 19 روز,https://laptopino.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 8 روز,
,23,http://emalls.ir//files/shoplogo/k4oeb12s54d52akokhmhxd36ny3k7i2wznh33qtatkw75coh8v[medium].png,ادویه مهاراجه,https://emalls.ir//Shop/19738/,19738,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19738,در حال همکاری با ایمالز,نصیر بر ,۰۵۴۳۵۳۱۲۹۵۱,منطقه آزاد چابهار - بازار فردوس - پلاک ۲۵۸,nasirtejarat [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:27.238858+00:00,سیستان و بلوچستان - چابهار,3 سال و 7 ماه و 6 روز,https://www.maharajeh.com/,دارد (یک ستاره),
,24,http://emalls.ir//files/shoplogo/cyjhf2r1ekl1v6f0xw1pj8wkytowqyuq6wpp3bkmssy1gzguyo[medium].png,نیکران موتور,https://emalls.ir//Shop/43415/,43415,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~43415,در حال همکاری با ایمالز,نیکران موتور پاسارگاد ,۰۲۱۵۷۵۹۱۰۰۰,تهران، خیابان ولیعصر ، بالاتر از خیابان مولوی ، خیابان مدرس ، کوچه رضایی ، پلاک 14,info [at] nikrunmotor [dot] com,۵,https://instagram.com/benellimotoriran,سه شنبه ۲ بهمن,2025-01-21 16:02:27.593320+00:00,تهران - تهران,9 ماه و 1 روز,https://nikrun.com/,دارد (یک ستاره) معتبر تا 4 ماه و 6 روز,
,25,http://emalls.ir//files/shoplogo/a2z3n8bs4a1v2ghsgxktsda2diuamccti8ygenusweobaze5ya[medium].jpg,راسا پلاستیک,https://emalls.ir//Shop/21821/,21821,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21821,در حال همکاری با ایمالز,علی کریمی نشاط,۳۶۴۵۳۷۲۸,تهران پاکدشت حصارامیر بلوار امام خمینی خیابان محراب پلاک ۱۷,rasaplastic [at] hotmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:28.139373+00:00,تهران - پاکدشت,3 سال و 3 ماه و 29 روز,https://rasaplastic.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 21 روز,
,20,http://emalls.ir//files/shoplogo/8p1ldwv8h6znywtroihyoirmfxccfjm4w5itnsfuqfqv871nwl[medium].png,فنقلی,https://emalls.ir//Shop/2504/,2504,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2504,در حال همکاری با ایمالز,مهدی عارف,۷۷۲۹۵۹۸۵,تهران - تهرانپارس خیابان حجربن عدی (تیرانداز) بین 160 و 162 غربی پلاک 132,fengheli_lego [at] yahoo [dot] com	,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:28.353448+00:00,تهران - تهران,5 سال و 7 ماه,http://fenghelitoy.com/,دارد (یک ستاره) معتبر تا 1 سال و 6 روز,
,21,http://emalls.ir//files/shoplogo/zfhakeqkeghg1qjvjqcr4nnlp7o1e680epo7m1n426odfnaf63[medium].png,کالای آشپزخانه چشمگیر,https://emalls.ir//Shop/1685/,1685,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1685,در حال همکاری با ایمالز,cheshmgir co,۰۹۰۲۳۳۵۳۷۳۷ - ۰۳۱۳۴۴۹۰۷۶۱,"اصفهان اصفهان خیابان عبدالرزاق، کنارگذر، روبروی مسجد امامی، فروشگاه چشمگیر
",kalacheshmgir [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:28.616576+00:00,اصفهان - اصفهان,6 سال و 4 ماه و 23 روز,https://www.cheshmgirco.com/,دارد (یک ستاره) معتبر تا 9 ماه و 26 روز,
,22,http://emalls.ir//files/shoplogo/mappis06k1ujqo3hdizdz0tsuky82rgihgvo6vhf54ziy2zksk[medium].png,لپ تاپ روز دات کام,https://emalls.ir//Shop/1764/,1764,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1764,در حال همکاری با ایمالز,سید مجتبی داودی,۰۳۱۳۲۳۴۳۱۵۹,"خیابان شیخ بهایی - خیابان ابوذر - کوچه شاهزاده ابراهیم ( شماره 27 ) - پلاک 89 درب نقره ای ( 100 متر بعد از امامزاده سمت چپ )
",laptoperooz [at] gmail [dot] com	,۵,https://web.whatsapp.com/send?phone=989133170953,سه شنبه ۲ بهمن,2025-01-21 16:02:29.072788+00:00,اصفهان - اصفهان,6 سال و 3 ماه و 12 روز,https://laptoperooz.com/,دارد (یک ستاره),
,23,http://emalls.ir//files/shoplogo/181wlv77bmzwkbcpbw7upkem1rs867bcfgw122u7j508t3f2yd[medium].jpg,کاسیت,https://emalls.ir//Shop/33818/,33818,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~33818,در حال همکاری با ایمالز,سعادت خالدی,۰۳۸۳۴۴۵۹۰۹۹,محله: فلکه شهرداری، خیابان مولوی، کوچه 8، پلاک: 0.0، فرهنگیان، طبقه: 3,info [at] Cassit [dot] shop,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:29.335629+00:00,چهار محال بختیاری - لردگان,1 سال و 8 ماه و 3 روز,https://cassit.ir/,دارد (یک ستاره) معتبر تا 1 ماه و 18 روز,
0467067959,24,http://emalls.ir//files/shoplogo/mvf245s3z3koqdyq6y4xjk8eoxh88ow7m851et7i0fsolbmsvj[medium].png,پنو گستر ,https://emalls.ir//Shop/28565/,28565,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28565,در حال همکاری با ایمالز,امیرعباس ناظمی ابیانه,۰۲۱۳۶۳۴۹۴۵۸,خیابان سعدی جنوبی، کوچه شهید محمد رضا علیپور، خیابان لاله زار، پلاک: 175.0، ابهری، طبقه: 1، واحد: 34،,amirabbas [dot] nazemi [at] yahoo [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:29.596807+00:00,تهران - تهران,2 سال و 4 ماه و 18 روز,https://penogostar.com/,دارد (یک ستاره),
,25,http://emalls.ir//files/shoplogo/w3dupe3h42uuueexnydr3q38hmwk06notpgm7y371ei7o4irol[medium].png,کفش من,https://emalls.ir//Shop/40812/,40812,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~40812,در حال همکاری با ایمالز,مریم شبانی قهجاورستانی,۰۳۱۹۱۰۱۲۵۶۰,محله: شهیدرجایی، کوچه شهید روانبخش [3]، کوچه خواجه عبداله انصاری، پلاک: 17.0، طبقه: همکف,info [at] kafshman [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:30.060033+00:00,اصفهان - حبیب‌آباد,1 سال و 3 روز,https://kafshman.com/,دارد (یک ستاره) معتبر تا 1 سال و 17 روز,
,20,http://emalls.ir//files/shoplogo/432cw1thovsjuui3urbupmxmmchu1vg84mvck3ll84yuil81nf[medium].png,شهر شومینه,https://emalls.ir//Shop/36275/,36275,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~36275,در حال همکاری با ایمالز,سيدياسر حسيني,۰۲۱۷۷۱۲۷۲۰۴,تهرانپارس، خیابان هفدهم غربی، کوچه اول، پلاک: 2.0، طبقه: همکف,yasrhsyny57 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:30.411396+00:00,تهران - تهران,1 سال و 5 ماه و 7 روز,https://www.cityshomine.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 25 روز,
,21,http://emalls.ir//files/shoplogo/k74jsruucihw0nrxrogx5xl53q67ye653i5jirx6a0dz82yd88[medium].png,کیس اپ,https://emalls.ir//Shop/18358/,18358,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18358,در حال همکاری با ایمالز,اریا محمدی,۰۹۱۸۶۴۷۷۰۸۳,محله خیابان پاسداران ، کوچه سوسن ، خیابان پاسداران ، پلاک 0 ، مجتمع صدف ، طبقه منفی 1 ، واحد 68 ,kurd [dot] aria [at] yahoo [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:30.652876+00:00,کردستان - سنندج,3 سال و 9 ماه و 4 روز,https://caseup.ir/,دارد (یک ستاره) معتبر تا 9 ماه,
,22,http://emalls.ir//files/shoplogo/tdcaionrixwrnqwafy2dus4tl0yfxjabn2nfips8f6qqw31kok[medium].png,میکرولس,https://emalls.ir//Shop/24414/,24414,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~24414,در حال همکاری با ایمالز,محمد امین نصیری ,۰۲۱۹۱۰۱۷۱۶۳,محله: الهیه جنوبی، بلوار امام حسین، خیابان گلشید، پلاک: 1.0، مجتمع نیرو-مانی، طبقه: چهارم، واحد: 14،,admin [at] microless [dot] ir,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:31.113680+00:00,هرمزگان - بندر عباس,3 سال و 22 روز,http://microless.ir/,دارد (یک ستاره),
,23,http://emalls.ir//files/shoplogo/bhcxoqoku5qqzd4nxdljxtlbid6015421amzy5mlbx0twnw4za[medium].jpg,آی گیم,https://emalls.ir//Shop/18416/,18416,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18416,در حال همکاری با ایمالز,امیر معتمد,۰۲۱۹۱۰۰۵۰۶۰,محله بولوار میرزای شیرازی ، کوچه 18 ، خیابان شهدای دینکان ، پلاک 0 ، ساختمان شهیدچمران ، بلوک 5 ، طبقه چهارم ، واحد 542,igameir1 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:31.341812+00:00,فارس - شیراز,3 سال و 9 ماه و 2 روز,https://igame.ir/,دارد (یک ستاره),
,24,http://emalls.ir//files/shoplogo/sy6yaqfht5xel73nobemo7sw2fkhzjo1v3j03vuwil5pzwjb2p[medium].png,نیکوتک,https://emalls.ir//Shop/34080/,34080,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~34080,در حال همکاری با ایمالز,محمد طاهر نیکونژاد,۰۳۱۵۷۴۸۲۶۲۴,رباط حسن حافظ، کوچه 19، کوچه ((طاهر قلی ربیعی))، پلاک: 1.0، طبقه: همکف،,mohammadnikoonezhad76 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:31.644411+00:00,اصفهان - گلپایگان,1 سال و 7 ماه و 24 روز,https://nicotech.ir/,دارد (یک ستاره) معتبر تا 3 ماه و 23 روز,
,25,http://emalls.ir//files/shoplogo/p2fygiiykzmgnu52pzdfrjmw0fqnzxs4p4oaf1pujo0w41ya5n[medium].png,یوزیران,https://emalls.ir//Shop/29034/,29034,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~29034,در حال همکاری با ایمالز,حسین بالاپور, ۰۳۱۴۵۸۴۷۲۷۱,شهرک صنعتی دولت آباد، بلوار امام خمینی، خیابان پروین، پلاک: 0.0، علی فلامرز، طبقه: همکف،,8347554 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:32.112565+00:00,اصفهان - اصفهان,2 سال و 4 ماه,https://useiran.com/,دارد (یک ستاره),
,21,http://emalls.ir//files/shoplogo/mywrpd4jbbqy7phhs4gkojwvs76ys6x64ljiq0jwidoftjxose[medium].png,ابزار حامد,https://emalls.ir//Shop/34877/,34877,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~34877,در حال همکاری با ایمالز,حسین کشمیری,۰۲۱۶۶۴۹۲۱۴۱,منطقه شهرداری یازده، خیابان امام خمینی، میدان حسن اباد، ساختمان پاساژ سپه، طبقه همکف، پلاک ۱۰,info [at] abzarhamed [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:32.335344+00:00,تهران - تهران,1 سال و 6 ماه و 26 روز,https://abzarhamed.com/,دارد (یک ستاره),
,22,http://emalls.ir//files/shoplogo/msm2zgu0lnpjkoyrchol460tik5xf67hheccz6h00bnoe3pwfs[medium].png,دیجی ولت,https://emalls.ir//Shop/21553/,21553,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~21553,در حال همکاری با ایمالز,دیجی ولت,۰۹۰۱۵۶۰۰۳۳۳,"سعادت آباد چهار راه سرو پاکنژاد شمال کوچه یاشا پلاک ۲۰ 
",support [at] digiwallet [dot] shop,۴.۹,,سه شنبه ۲ بهمن,2025-01-21 16:02:32.642317+00:00,تهران - تهران,3 سال و 4 ماه و 10 روز,https://digiwallet.shop/,دارد (یک ستاره) معتبر تا 5 ماه,
,23,http://emalls.ir//files/shoplogo/p1hip2ifofue6nvc0aw3knln60qlg0qdmbwikk0ut4ijeu5zst[medium].png,فصل کامپیوتر,https://emalls.ir//Shop/28744/,28744,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28744,در حال همکاری با ایمالز,زهره بیات,۰۵۱۳۷۶۵۵۹۰۱,ارشاد، خیابان بیستون(شهیددستغیب 35)، بلوار شهید دستغیب، پلاک: 0.0، کامپیوتر تک 1، طبقه: همکف، واحد: 35،,areftorabinezhad [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:32.902890+00:00,خراسان رضوی - مشهد,2 سال و 4 ماه و 11 روز,https://pcseason.com/,دارد (یک ستاره),
,24,http://emalls.ir//files/shoplogo/ab7hrykp2x4svgpl6v15m5bjkanl6gsou6c3wrgikcgwzf0nm6[medium].png,تکنو ورنا,https://emalls.ir//Shop/39524/,39524,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~39524,در حال همکاری با ایمالز,مهدی تاجیک,۰۲۱۳۶۲۷۵۰۶۶,ورامین، خیابان شهید مصطفی خمینی، میدان امام حسین، پلاک: 7.0، طبقه: همکف,mehditajikvt [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:33.143498+00:00,تهران - ورامین,1 سال و 1 ماه و 10 روز,https://tvorna.com/,دارد (یک ستاره) معتبر تا 9 ماه و 16 روز,
,25,http://emalls.ir//files/shoplogo/w4d6z88cx1i0mmrxbh41b1fjr1s2i4enb0c3hu5fb5hsjuczib[medium].png,کارمانیا طب,https://emalls.ir//Shop/24755/,24755,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~24755,در حال همکاری با ایمالز,مهدی جمشیدی,۰۳۴۳۲۸۱۰۰۲۹,محله: شهرک الغدیر، خیابان شب بو، کوچه شب بو 16، پلاک: 0.0، طبقه: همکف,m [dot] jamshidi111222 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:33.407821+00:00,کرمان - کرمان,2 سال و 11 ماه و 8 روز,http://karmaniateb.ir/,دارد (یک ستاره),
,21,http://emalls.ir//files/shoplogo/3joeo04khkeqlw1ug4gmfg5diw63uq2vrjk5ubuc3r7kx6j43x[medium].png,تهکالا,https://emalls.ir//Shop/2311/,2311,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2311,در حال همکاری با ایمالز,مهدی رجبی,۶۶۲۲۲۱۳۱,تهران 4راه یافت آباد بلوار معلم جنب پمپ گاز ساختمان امام رضا واحد614,goldenmanir [at] gmail [dot] com	,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:33.716406+00:00,تهران - تهران,5 سال و 9 ماه و 6 روز,http://www.tehkala.ir,دارد (یک ستاره) معتبر تا 7 ماه و 23 روز,
۰۴۶۷۷۱۱۸۶۲,22,http://emalls.ir//files/shoplogo/yn612o7zqiz6v8yzrajtrc3exgxj2xvyi47r6lbgkn0f5zgsfn[medium].png,شهبازکالا,https://emalls.ir//Shop/19972/,19972,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19972,در حال همکاری با ایمالز,سعید شهبازی,۰۲۶۳۶۵۵۶۷۶۱,شهر فردیس، محله فردیس ، خیابان سعدی ، کوچه (دوم 6 متری سعدی) ، پلاک 43 ، ساختمان هیراد ، طبقه دوم ، واحد 3,saeidshahbazi8589 [at] gmail [dot] com,۵,https://web.whatsapp.com/send?phone=989106762528,سه شنبه ۲ بهمن,2025-01-21 16:02:34.014955+00:00,البرز - کرج,3 سال و 6 ماه و 26 روز,https://shahbazkala.com/,دارد (یک ستاره),
,23,http://emalls.ir//files/shoplogo/bu71gbyrj6nylcrrlhojv82f6u8z3ahv1cy06dtab6easlvrq2[medium].png, اداری زرین,https://emalls.ir//Shop/5084/,5084,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~5084,در حال همکاری با ایمالز,saeed zarrin,۰۲۱۸۸۸۴۲۴۴۰,"تهران تهران بخش مرکزی ، شهر تهران، محله ایرانشهر ، کوچه نمازی ، خیابان شهید سید عباس موسوی ، پلاک 46 ، طبقه منفی 1 ، واحد 1
",,۵,https://web.whatsapp.com/send?phone=989384334611,سه شنبه ۲ بهمن,2025-01-21 16:02:34.288600+00:00,تهران - تهران,4 سال و 3 ماه و 14 روز,https://edarizarrin.com/,دارد (یک ستاره),
,24,http://emalls.ir//files/shoplogo/c6w7cg2cv3iexmdydnx2u1rh67msg8oo2x2e3u0rehtbiljpvl[medium].png,ابزاریتو,https://emalls.ir//Shop/7440/,7440,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~7440,در حال همکاری با ایمالز,سجاد تکبیری,۰۲۱۶۶۷۱۹۴۷۷,خیابان امام خمینی کوچه سلطانی پاساژ متدین طبقه اول پلاک ۷,sajjadtakbiri200077 [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:34.530390+00:00,تهران - تهران,3 سال و 11 ماه,http://abzarito.com/,دارد (یک ستاره) معتبر تا 14 روز,
,25,http://emalls.ir//files/shoplogo/ayqru7vc36sx0v48p6sryxgrit8t8lzz77eh1up6wgwfdso5ro[medium].jpg,پمپ استور,https://emalls.ir//Shop/36325/,36325,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~36325,در حال همکاری با ایمالز,عليرضا نابله دخت ستاري,۰۲۱۳۶۴۸۳۵۱۳,میدان استقلال،  کوچه شهید محمدرضافخرائی،  خیابان سعدی جنوبی،  پلاک: 419.0،  رضاپور،  طبقه: 1،  واحد: 53 ,Mtaherikia [at] gmail [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 16:02:34.824686+00:00,تهران - تهران,1 سال و 5 ماه و 6 روز,https://pump-store.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 17 روز,
