shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
83,http://emalls.ir/src/shop-default.svg,تالار پرده حقی,https://emalls.ir//Shop/48915/,48915,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,بهروز حقی,۰۲۱۶۵۲۸۶۹۳۶,محله : خادم آباد - بلوار ولیعصر - خیابان لاله 13 اصلی - پلاک : 4.0 - طبقه : همکف,info [at] pardehaghi [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:54.516290+00:00,تهران - باغستان,5 ماه و 4 روز,https://pardehaghi.com/,دارد (یک ستاره) معتبر تا 1 سال و 4 ماه و 17 روز,
83,http://emalls.ir//files/shoplogo/k2afsrd55lfcnfix0i0kiwfx6svmhnc12vakmxobfut3kvlc7x[medium].png,فرساکو,https://emalls.ir//Shop/47850/,47850,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~47850,قطع همکاری با ایمالز,فرشید سالاری,۰۲۱۵۵۷۴۰۶۷۴,محله : سلیمانی_تیموری - خیابان شهید قهرمان حاجیان - کوچه شهید عباس رستمی - پلاک : 16.0 - طبقه : 2 - واحد : شرقی,farshidsalari6774 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:54.621272+00:00,تهران - تهران,--,https://fersaco.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 28 روز,
82,http://emalls.ir/src/shop-default.svg,ممدلی کو ,https://emalls.ir//Shop/42944/,42944,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~42944,قطع همکاری با ایمالز,زیور دین دار,۰۲۱۸۸۴۰۱۴۳۵,باغ صبا-سهروردی، خیابان امین الهی، خیابان سهروردی جنوبی، پلاک: 103.0، 110، طبقه: همکف,mehrakaminian [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989107442259,چهارشنبه ۳ بهمن,2025-01-22 14:51:54.842273+00:00,تهران - تهران,--,https://mamdalico.ir/,دارد (یک ستاره) معتبر تا 1 ماه و 20 روز,
82,http://emalls.ir//files/shoplogo/kf5b6nx1hagrso7ma3zqzxhcjscqkdhyk06nzborr42yrhugf2[medium].jpg,گنو واتر,https://emalls.ir//Shop/49922/,49922,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مسلم صوغانی,۰۷۶۳۲۲۴۴۵۲۸,سیدکامل - بلوار سیدجمال الدین اسد آبادی - کوچه مهیار 19 - پلاک : 0.0 - طبقه : همکف,en [dot] alirazavi [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989171588381,چهارشنبه ۳ بهمن,2025-01-22 14:51:55.117579+00:00,هرمزگان - بندر عباس,4 ماه و 8 روز,https://genowater.com/,دارد (یک ستاره) معتبر تا 6 ماه و 20 روز,
82,http://emalls.ir/src/shop-default.svg,طنین بانو,https://emalls.ir//Shop/49650/,49650,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سعید فرج پور,۰۹۱۱۴۴۵۵۹۷۴,توشیبا(کوی آهکی،کوی سندی) - کوچه ششم[رسالت 6] - کوچه شهیدمحمد منتظری - فرشاد - پلاک : -57.0 - طبقه : 2 - واحد : 4,saeidfarajpour9 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:55.377580+00:00,گیلان - رشت,4 ماه و 15 روز,https://taninbanoo.ir/,دارد (یک ستاره),
82,http://emalls.ir/src/shop-default.svg,فروشگاه نکسجن ,https://emalls.ir//Shop/47679/,47679,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~47679,قطع همکاری با ایمالز,سورنا فاتح پور,۰۲۱۹۱۰۳۰۶۰۴,بلوار امیرکبیر - بلوار میثم شمالی - خیابان سروش شرقی - جنت بلوک Bورودی B2 - پلاک : 0.0 - طبقه : همکف - واحد : 2,sourena [dot] fatehpour [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989120125629,https://t.me/nexgenco_sup",چهارشنبه ۳ بهمن,2025-01-22 14:51:55.910161+00:00,فارس - شیراز,--,https://nexgenco.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 23 روز,
82,http://emalls.ir/src/shop-default.svg,مژوارید,https://emalls.ir//Shop/51590/,51590,اینترنتی,,,عدم همکاری با ایمالز,مژگان السادات موسوی زاده,۰۹۳۹۶۴۵۲۵۰۲,ملک شهر - کوچه سلمان - کوچه صاحب الزمان - آرارات2 - پلاک : 10.0 - طبقه : 3 - واحد : 5,mozhgan [dot] moosavizade [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:56.132036+00:00,اصفهان - اصفهان,--,https://mozhvarid.ir/,,
83,http://emalls.ir//files/shoplogo/trp37ii5vtbyha4v7sil6jctela6pxhz0j228zhqfrfjge0pv4[medium].png,بانه گجت,https://emalls.ir//Shop/50331/,50331,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک, محی الدین مصطفی زاده ,۰۹۱۴۵۵۲۰۴۰۱,,info [at] bane-gadget [dot] ir,بدون امتیاز,"https://web.whatsapp.com/send?phone=989145520401,https://t.me/Mostafazadehm95,https://instagram.com/bane_gadget.ir",چهارشنبه ۳ بهمن,2025-01-22 14:51:56.383131+00:00,,4 ماه,https://bane-gadget.ir/,دارد (یک ستاره),
83,http://emalls.ir//files/shoplogo/itlsuqk6m3n8p3gvyvkgq8663ehj001ehp13bwf51v4zvahe0d[medium].png,پرتو کالا,https://emalls.ir//Shop/48914/,48914,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد مهدی سلطانی,۰۵۱۳۸۴۱۶۱۶۱,محله : احمد آباد - خیابان کوهسنگی3 - خیابان کوهسنگی - پلاک : 95.0 - طبقه : 1 - واحد : 1,info [at] parto-kala [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:56.500893+00:00,خراسان رضوی - مشهد,5 ماه و 4 روز,https://parto-kala.ir/,دارد (یک ستاره) معتبر تا 1 سال و 4 ماه و 24 روز,
83,http://emalls.ir/src/shop-default.svg,خرید ایرانی,https://emalls.ir//Shop/44004/,44004,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,حسام کریمی نژاد,,,iranikharide [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:56.979065+00:00,,8 ماه و 17 روز,https://kharideirani.com/,,
83,http://emalls.ir/src/shop-default.svg,دکانتو,https://emalls.ir//Shop/49141/,49141,اینترنتی,,,عدم همکاری با ایمالز,حسن یزدانی,۰۲۱۳۳۱۳۸۳۶۸,محله : سه راه امین حضور - خیابان شهید عبدالرضاشیرازی - خیابان ری - سهامی - پلاک : 711.0 - طبقه : -1 - واحد : 32, info [at] decanto [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:57.335263+00:00,تهران - تهران,--,https://decanto.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 27 روز,
83,http://emalls.ir/src/shop-default.svg,آربابا مال,https://emalls.ir//Shop/48200/,48200,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~48200,عدم همکاری با ایمالز,لقمان احمدزاده,۰۸۷۳۴۲۵۵۰۱۳,دبیرستان حجاب، میدان جهاد، بلوار آزادی، پلاک: 0.0، خیام، طبقه: -1، واحد: 1,arbabamal2022 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989184148484,https://t.me/bazargani_ahmadzadehkala",چهارشنبه ۳ بهمن,2025-01-22 14:51:57.661446+00:00,کردستان - بانه,--,https://arbabamall.com/,دارد (یک ستاره) معتبر تا 10 ماه و 11 روز,
83,http://emalls.ir/src/shop-default.svg,ویستلرشاپ,https://emalls.ir//Shop/53109/,53109,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدی هادی,۰۲۴۵۸۵۷۵۰۳۴,خدابنده - سجاس رود - دابانلو - کوچه ندارد - کوچه فرعی - پلاک : 119.0 - طبقه : همکف,mahdihadi3467 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:57.919588+00:00,زنجان - زنجان,2 ماه و 2 روز,https://whistlershop.ir/,,
83,http://emalls.ir//files/shoplogo/cnksuxqdcac38s1skb80s2tamvyz55tnjcp0uqtl7zy17fpyps[medium].png,فروشگاه ابراهیمی,https://emalls.ir//Shop/47036/,47036,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,عباس سالار ابراهیمی,۰۵۱۳۳۶۹۴۰۹۹, محله : سیس آباد - جاده سیمان - کوچه رسالت108 - پلاک : 27.0 - طبقه : همکف,rakhsha [dot] khosrojerdi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:58.180979+00:00,خراسان رضوی - مشهد,6 ماه و 16 روز,https://ebrahimistore.com/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 22 روز,
83,http://emalls.ir/src/shop-default.svg,خورشیدسوار کالا,https://emalls.ir//Shop/50330/,50330,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,امید خورشیدسوار,۰۹۱۷۲۱۱۴۷۵۷,شهرک گلستان - خیابان رئیس علی دلواری - کوچه 16 دلواری (5/4 نور) - پلاک : 141.0 - طبقه : همکف,omidkhorshidsavar [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:58.501342+00:00,فارس - شیراز,4 ماه,https://www.khorshidsavarkala.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 24 روز,
83,http://emalls.ir/src/shop-default.svg,تست شاپ,https://emalls.ir//Shop/44003/,44003,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,علی واثقی,,سیبسیبسیبسیبسیبسیبسیب,ali3635 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:58.783319+00:00,,8 ماه و 17 روز,,,
83,http://emalls.ir/src/shop-default.svg,فروشگاه کشاورزی دشت سبز کارزین ,https://emalls.ir//Shop/49152/,49152,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی روستا,۰۷۱۵۴۵۵۳۰۳۲,قیروکارزین کارزین خیابان شهید حاتمی روبروی مدرسه شهدای کارزین فروشگاه کشاورزی دشت سبزکارزین مهندس علی روستا ,aliroosta369 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:59.139518+00:00,فارس - قیر,5 ماه,https://dashtesabzshop.ir/,دارد (یک ستاره) معتبر تا 1 سال و 6 ماه و 17 روز,
83,http://emalls.ir/src/shop-default.svg,ونیک مارکت,https://emalls.ir//Shop/48199/,48199,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~48199,عدم همکاری با ایمالز,میلاد احمدی,۰۲۱۹۱۳۰۴۰۸۱,محله : فردیس - خیابان امام رضا(ع) - خیابان بیست وسوم (ش کاشیها) - پلاک : 58.0 - طبقه : 2 - واحد : 5,wnikmarket [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:59.383807+00:00,البرز - فردیس,--,https://www.wnik.ir/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 2 روز,
83,http://emalls.ir//files/shoplogo/ecpf3jzbuh4rgoyvmpxi52wo3w27zthifs63g5mmnqq0acp7r5[medium].png,نمایندگی ایوولی,https://emalls.ir//Shop/51214/,51214,اینترنتی,,,عدم همکاری با ایمالز,دلنیا شریف زاده,۰۲۱۴۴۲۸۵۴۳۶,مرزداران - خیابان شهید برادران بیدکی - بزرگراه شهید آیت الله اشرفی اصفهانی - تجاری مخابرات (هامون) ورودی b - پلاک : 211.0 - طبقه : همکف - واحد : 30,info [at] evvoli [dot] co,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:51:59.656654+00:00,تهران - تهران,--,https://evvoli.co/,,
83,http://emalls.ir/src/shop-default.svg,شاپ احسان ,https://emalls.ir//Shop/47035/,47035,اینترنتی,,,عدم همکاری با ایمالز,احسان حبیبی فودازی,۰۹۰۱۱۴۳۳۸۴۸,قلمستان - کوچه شهید ناصر شراره - کوچه شهیدمحمدجوادنکونور - پلاک : 5.0 - طبقه : 3 - واحد : 10,ehabibi502 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989011433848,https://instagram.com/shopehsan.ir",چهارشنبه ۳ بهمن,2025-01-22 14:51:59.879771+00:00,تهران - تهران,--,https://shopehsan.ir/,دارد (یک ستاره) معتبر تا 3 ماه و 13 روز,
83,http://emalls.ir//files/shoplogo/p38pn0kkyou0zcyp7wuog3sx833lcqw1c1u075fgxcspec3qvr[medium].png,پیکادل سرام,https://emalls.ir//Shop/47856/,47856,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک, بازرگانی در افشان کاشی ,۰۲۱۸۸۶۱۲۰۶۵,محله : ونک - خیابان برزیل غربی - خیابان شهید حجت الاسلام عباس شیرازی - پلاک : 19.0 - طبقه : همکف,pakdelmehran123 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989123228650,https://t.me/pikadelceram,https://instagram.com/pikadelceram",چهارشنبه ۳ بهمن,2025-01-22 14:52:00.202047+00:00,تهران - تهران,5 ماه و 29 روز,https://pikadelceram.com/,دارد (یک ستاره) معتبر تا 1 سال و 4 ماه و 19 روز,
83,http://emalls.ir//files/shoplogo/6xfm7x5ep1rh8v2eldpt1lwk70wmpqcggc2333xrye1kxupi2j[medium].png,سیسمونی ماهور,https://emalls.ir//Shop/50329/,50329,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محبوبه ابراهیم زاده,۰۲۳۳۳۴۴۲۷۲۸,شهرک گلستان، خیابان گلشن، خیابان اقاقیا 3[گلشن 2شرقی]، پلاک: 198.0، طبقه: همکف،,ebrahimzadeh2808 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:00.482638+00:00,سمنان - سمنان,4 ماه,https://www.mahoorsismooni.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 24 روز,
83,http://emalls.ir/src/shop-default.svg,سمیر,https://emalls.ir//Shop/43998/,43998,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدی مجیدی نیا,۰۲۱۶۶۱۲۴۱۲۱,,rosetejaratsamir [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:00.931694+00:00,تهران - تهران,8 ماه و 17 روز,,,
83,http://emalls.ir/src/shop-default.svg,اپل کرنر,https://emalls.ir//Shop/49151/,49151,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مصطفی پناهی,۰۹۳۳۳۱۳۹۷۸۱, شیراز - محله : زند - خیابان اهلی - بن بست 1 اهلی - تجاری شهر - پلاک : 0.0 - طبقه : همکف - واحد : 17,panahimostafaa [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989333139781,https://t.me/applecornerir,https://instagram.com/applecorner.ir",چهارشنبه ۳ بهمن,2025-01-22 14:52:01.290465+00:00,فارس - شیراز,5 ماه,https://applecorner.ir/,دارد (یک ستاره) معتبر تا 1 سال و 4 ماه و 16 روز,
83,http://emalls.ir//files/shoplogo/i3rvhgx56czcxor4icwdo6w32vk6hpr657416klhgoohedfhwr[medium].jpg,طرحات,https://emalls.ir//Shop/48221/,48221,اینترنتی,,,عدم همکاری با ایمالز,فرهاد انوشه,۰۴۵۳۳۵۱۰۶۰۱,محله : شهرک سبلان فاز2 - خیابان سهروردی - کوچه سهروردی 8 - پلاک : -163.0 - طبقه : 2,tejiran [at] yahoo [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989915330601,https://t.me/tarhat_support,https://instagram.com/tarhat_ir,https://ble.ir/tejiran,https://eitaa.com/tarhat_ir,https://rubika.ir/tejiran",چهارشنبه ۳ بهمن,2025-01-22 14:52:01.549094+00:00,اردبیل - اردبیل,--,https://tarhat.ir/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 20 روز,
83,http://emalls.ir//files/shoplogo/6wmg2ki1sssjwzj0scrr4u4ebkanhrcnbuu3x7bxg36d0ogunt[medium].png,شایان چاپگر,https://emalls.ir//Shop/47858/,47858,اینترنتی,,,عدم همکاری با ایمالز,محسن کریمی ,۰۲۱۸۸۳۰۵۴۸۲,محله : ایرانشهر - خیابان ایرانشهر - خیابان سمیه - پلاک : 192.0 - طبقه : 6 - واحد : 26,shayanchapgar [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989124909934,چهارشنبه ۳ بهمن,2025-01-22 14:52:01.658025+00:00,تهران - تهران,--,https://shayanchapgar.ir/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 25 روز,
83,http://emalls.ir/src/shop-default.svg,پارمی کالا,https://emalls.ir//Shop/51211/,51211,اینترنتی,,,عدم همکاری با ایمالز,هادی بهرامی,۰۲۴۳۵۲۸۲۵۹۴,زنجان ابهر شریف آباد خیابان شهدا,asus [dot] fonepad [dot] msi [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989306530862,چهارشنبه ۳ بهمن,2025-01-22 14:52:01.882651+00:00,زنجان - ابهر,--,https://parmikala.com/, معتبر تا 8 ماه و 16 روز,
83,http://emalls.ir//files/shoplogo/l40p6yk5zwcrusgzyjgypyszf05x1iqcl07212entht7pwidjq[medium].png,الکتریک خودرو خاورمیانه,https://emalls.ir//Shop/47034/,47034,اینترنتی,,,عدم همکاری با ایمالز, شرکت الکتریک خودرو خاورمیانه ,۰۲۱۴۶۱۴۳۵۰۰,محله: شهرک دانشگاه شریف، کوچه ((کنار گذر خرازی))، بلوار شهید مصطفی اردستانی، پلاک: 0.0، آریان پاسارگاد (پارسه)، بلوک C اداری جنوبی، طبقه: 5، واحد 2,info [at] ekhco [dot] ir,بدون امتیاز,"https://web.whatsapp.com/send?phone=989017171750,https://t.me/EKHCO1,https://instagram.com/EKHCO.IR",چهارشنبه ۳ بهمن,2025-01-22 14:52:02.162945+00:00,تهران - تهران,--,https://ekhco.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 8 روز,
83,http://emalls.ir//files/shoplogo/r0u1l2cr8fft1ytlwoz2biylz36gjiv4tl0181qyqijrh774wk[medium].png,سپیگان گروپ,https://emalls.ir//Shop/48913/,48913,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علیرضا حسین نجد گرامی,۰۴۱۳۴۲۰۸۳۱۹,محله : ولیعصر جنوبی - خیابان باختر - کوچه جعفریان - پلاک : 2.0 - طبقه : 5,gerami1381 [at] yahoo [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989190629087,https://instagram.com/sepigan.tejarat",چهارشنبه ۳ بهمن,2025-01-22 14:52:02.448310+00:00,آذربایجان شرقی - تبریز,5 ماه و 4 روز,https://sepigangroup.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 15 روز,
83,http://emalls.ir/src/shop-default.svg,امنکس,https://emalls.ir//Shop/47855/,47855,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سید محمد حسین رضوی,۰۲۱۹۲۰۰۱۹۱۰,استان : فارس - شهرستان : شیراز - بخش : مرکزی - شهر : شیراز - محله : صنایع - خیابان ادینه - بلوار دکتر حسابی - نیلوفرآبی - پلاک : -201.0 - طبقه : 2 - واحد : 2,info [at] amnex [dot] co,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:02.979368+00:00,فارس - شیراز,5 ماه و 29 روز,https://amnex.co/,دارد (یک ستاره) معتبر تا 1 سال و 5 ماه و 21 روز,
83,http://emalls.ir/src/shop-default.svg,چاری رعنا لاهیجان,https://emalls.ir//Shop/50328/,50328,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,آریا جهانپور,۰۱۱۵۲۳۳۰۵۸۵,باز کیاگوراب - شهر : بازکیاگوراب - کوچه فرهنگ پنجم - خیابان شهید حسن خوشبخت - پلاک : 144.0 - طبقه : همکف,agn129 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:03.508395+00:00,گیلان - لاهیجان,4 ماه,https://ranachay.ir/,دارد (یک ستاره) معتبر تا 1 سال و 2 ماه و 21 روز,
83,http://emalls.ir/src/shop-default.svg,تهران پی سی021,https://emalls.ir//Shop/43997/,43997,اینترنتی و حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,حسن ساعدی,۰۲۱۷۷۲۲۶۹۲۴,شمیران نو - کوچه نهم - خیابان شهید ریوندی(شقایق) - پلاک : 88.0 - طبقه : همکف,dr [dot] rimisam72 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:03.865259+00:00,تهران - تهران,8 ماه و 17 روز,https://tehranpc021.ir/,دارد (یک ستاره),
83,http://emalls.ir/src/shop-default.svg,ارزانسرای آتوسا 1,https://emalls.ir//Shop/48884/,48884,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,طاهره براهویی,۰۳۴۳۴۲۰۰۷۶,محله : کوی حجت - کوچه 9مسکن وشهرسازی[بنفشه] - کوچه شهید ولی الله مهدی پور - پلاک : 0.0 - طبقه : همکف,arzhangseomaker [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:03.978902+00:00,یزد - یزد,5 ماه و 4 روز,https://arzansaraieatosa1.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 10 روز,
83,http://emalls.ir/src/shop-default.svg,ایران فونیکس,https://emalls.ir//Shop/49150/,49150,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,سید محمد موسوی ,۰۳۱۳۶۸۵۵۸۴۵,,moh3nmou3avi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:04.114698+00:00,اصفهان - بهارستان,5 ماه,,,
83,http://emalls.ir//files/shoplogo/icvahb17uzulsktl2fmy3xh05zq61mynhojtpvhbct7z52qp48[medium].png,ایران کانکت,https://emalls.ir//Shop/48219/,48219,اینترنتی,,,عدم همکاری با ایمالز,سالار ظفرمنش,۰۳۱۳۱۳۲۷۶۲۵,کرارج - شهر : مرغ - محله : قلعه شور - خیابان قلعه شور - کوچه شیخ علی صوابی - پلاک : 0.0 - طبقه : همکف,info [at] iran-connect [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:04.334675+00:00,اصفهان - اصفهان,--,https://iran-connect.com/,دارد (یک ستاره) معتبر تا 1 سال و 22 روز,
83,http://emalls.ir/src/shop-default.svg,مثقال ,https://emalls.ir//Shop/53114/,53114,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,امیرمحمد زنگنه زاوه,۰۹۳۸۰۳۱۹۸۳۸,سرافرازان - خیابان شهید حسنعلی قائمی[شهیدفکوری62] - خیابان شهید خباز 3 [شهید قائمی 4] - پلاک : 34.0 - طبقه : 2 - واحد : جنوبی,zanganeh [dot] zave [at] gmail [dot] com,بدون امتیاز,"https://t.me/mesgaal,https://instagram.com/mesgaal,https://ble.ir/mesgal,https://eitaa.com/mesgal",چهارشنبه ۳ بهمن,2025-01-22 14:52:04.982343+00:00,خراسان رضوی - مشهد,2 ماه و 2 روز,https://mesgal.ir/, معتبر تا 9 ماه و 28 روز,
83,http://emalls.ir/src/shop-default.svg,عروس قشم ,https://emalls.ir//Shop/47040/,47040,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مجید ملاحی ,۰۹۱۷۴۹۷۱۵۰۰,میدان ولایت- روبروی آژانس هواپیمایی نادری- ساختمان انجمن خیریه- فروشگاه لوازم خانگی عروس ,arooseqeshm1 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:05.206424+00:00,هرمزگان - قشم,6 ماه و 16 روز,https://arooseqeshm.com/,دارد (یک ستاره) معتبر تا 22 روز,
83,http://emalls.ir//files/shoplogo/lumclx5gn8oqcn2lacb12etfl16e2x4tj6pz7mr7qiwjfn4jtc[medium].png,فریدون شاپ,https://emalls.ir//Shop/50327/,50327,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,جواد آفریدون,۰۳۱۳۷۵۰۷۷۵۳,شهید باهنر - خیابان شهید آیت اله مطهری - خیابان شهید رجایی - پلاک : 107.0 - طبقه : همکف,mahdiafradoon125 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:05.986550+00:00,اصفهان - قهدریجان,4 ماه,https://ferydoon.ir/,دارد (یک ستاره) معتبر تا 1 سال و 7 ماه و 5 روز,
83,http://emalls.ir/src/shop-default.svg,عطاری با ما,https://emalls.ir//Shop/53119/,53119,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,پری جگه,۰۴۴۳۲۷۸۲۷۰۴,نور - خیابان نور - کوچه شماره 37[شهید فریدون خلوتی_44] - پلاک : 0.0 - طبقه : همکف,parya [dot] jegge [dot] 220 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:06.090667+00:00,آذربایجان غربی - ارومیه,2 ماه و 2 روز,https://ataribama.com/,دارد (یک ستاره) معتبر تا 1 سال و 9 ماه و 13 روز,
83,http://emalls.ir/src/shop-default.svg,دوران صنعت,https://emalls.ir//Shop/48912/,48912,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مسعود یوسفی ,۰۲۱۶۶۱۷۰۷۸۳,محله : میدان حسن آباد - کوچه شهید ابراهیم فتحعلی خانی - کوچه شهید محسن نعمتی - پلاک : 14.0 - طبقه : 3 - واحد : 9,ma3oud [dot] yousefi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:06.329139+00:00,تهران - تهران,5 ماه و 4 روز,https://doraansanat.ir/,دارد (یک ستاره) معتبر تا 1 سال و 6 ماه و 22 روز,
84,http://emalls.ir/src/shop-default.svg,ماه نگار,https://emalls.ir//Shop/53882/,53882,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,زهرا سبزکیاهی,۰۴۱۳۴۴۵۶۹۸۵,مارالان - کوچه مدرسه - بن بست ((مشفق)) - پلاک : 40.0 - طبقه : همکف,zahra [dot] kiyahi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 14:52:06.441017+00:00,آذربایجان شرقی - تبریز,1 ماه و 16 روز,https://mahnegarshop.ir/,دارد (یک ستاره) معتبر تا 1 سال و 10 ماه و 10 روز,
